filename,face,body_part,symbol,icon,numerosity,human,monkey
lemonade_09s,0,0,0,0,1,,
lemonade_10s,0,0,0,0,0,,
lemonade_11s,0,0,0,0,1,,
lemonade_12s,0,0,0,0,0,,
leopard_01b,1,1,0,0,0,0,0
leopard_02s,1,1,0,0,0,0,0
leopard_03s,1,1,0,0,0,0,0
leopard_04s,1,1,0,0,0,0,0
leopard_05s,1,1,0,0,0,0,0
leopard_06s,1,1,0,0,0,0,0
leopard_07s,1,1,0,0,0,0,0
leopard_08s,1,1,0,0,0,0,0
leopard_09s,1,1,0,0,0,0,0
leopard_10s,1,1,0,0,0,0,0
leopard_11s,1,1,0,0,0,0,0
leopard_12s,1,1,0,0,0,0,0
lettuce_01b,0,0,0,0,0,,
lettuce_02n,0,0,0,0,0,,
lettuce_03n,0,0,0,0,0,,
lettuce_04n,0,0,0,0,0,,
lettuce_05n,0,0,0,0,0,,
lettuce_06n,0,0,0,0,0,,
lettuce_07n,0,0,0,0,0,,
lettuce_08n,0,1,0,0,0,1,0
lettuce_09s,0,0,0,0,0,,
lettuce_10n,0,0,0,0,0,,
lettuce_11s,0,1,0,0,0,1,0
lettuce_12s,0,0,0,0,0,,
life_jacket_01b,0,0,0,0,0,,
life_jacket_02s,0,0,1,0,0,,
life_jacket_03s,0,1,0,0,0,1,0
life_jacket_04s,0,0,0,0,0,,
life_jacket_05s,0,0,0,0,0,,
life_jacket_06s,1,1,1,0,0,1,0
life_jacket_07s,0,0,1,0,0,,
life_jacket_08s,0,0,1,0,0,,
life_jacket_09s,0,0,0,1,0,,
life_jacket_10s,0,1,1,0,0,1,0
life_jacket_11s,0,0,1,0,0,,
life_jacket_12s,1,1,1,0,0,1,0
lightbulb_01b,0,0,0,0,0,,
lightbulb_02s,0,0,0,0,1,,
lightbulb_03s,0,0,0,0,0,,
lightbulb_04s,0,0,0,0,0,,
lightbulb_05s,0,1,0,0,0,1,0
lightbulb_06s,0,0,0,0,1,,
lightbulb_07s,0,0,0,0,0,,
lightbulb_08s,0,0,0,0,0,,
lightbulb_09s,0,0,0,0,0,,
lightbulb_10s,0,0,0,0,0,,
lightbulb_11s,0,0,0,0,0,,
lightbulb_12s,0,0,0,0,0,,
lime_01b,0,0,0,0,1,,
lime_02s,0,0,0,0,0,,
lime_03n,0,0,0,0,1,,
lime_04s,0,0,0,0,1,,
lime_05s,0,0,0,0,1,,
lime_06s,0,0,0,0,1,,
lime_07s,0,0,0,0,1,,
lime_08s,0,0,0,0,1,,
lime_09s,0,0,0,0,1,,
lime_10s,0,0,0,0,0,,
lime_11s,0,0,0,0,0,,
lime_12s,0,0,0,0,1,,
limousine_01s,0,0,0,0,0,,
limousine_02s,0,0,0,0,0,,
limousine_03s,0,0,0,0,0,,
limousine_04s,0,0,0,0,0,,
limousine_05s,0,0,0,0,0,,
limousine_06s,0,0,0,0,0,,
limousine_07s,0,0,0,0,0,,
limousine_08s,0,0,1,0,0,,
limousine_09s,0,0,0,0,0,,
limousine_10s,0,0,0,0,0,,
limousine_11s,0,0,0,0,0,,
limousine_12s,0,0,0,0,0,,
lingerie_01b,0,1,0,0,0,1,0
lingerie_02s,0,0,0,0,0,,
lingerie_03s,0,0,0,0,1,,
lingerie_04s,0,0,0,0,0,,
lingerie_05s,0,0,0,0,0,,
lingerie_06s,0,0,0,0,0,,
lingerie_07s,0,0,0,0,0,,
lingerie_08s,0,0,0,0,0,,
lingerie_09s,0,0,0,0,0,,
lingerie_10s,0,1,0,0,0,1,0
lingerie_11s,0,0,1,0,0,,
lingerie_12s,0,0,0,0,1,,
lion_01b,1,1,0,0,0,0,0
lion_02s,1,1,0,0,0,0,0
lion_03s,1,1,0,0,0,0,0
lion_04s,1,1,0,0,0,0,0
lion_05s,1,1,0,0,0,0,0
lion_06s,1,1,0,0,0,0,0
lion_07s,1,1,0,0,0,0,0
lion_08s,1,1,0,0,0,0,0
lion_09s,1,1,0,0,0,0,0
lion_10s,1,1,0,0,1,0,0
lion_11s,1,1,0,0,0,0,0
lion_12s,1,1,0,0,0,0,0
lip_balm_01b,0,0,0,0,1,,
lip_balm_02s,0,1,0,0,0,1,0
lip_balm_03s,0,0,0,0,1,,
lip_balm_04s,0,1,1,0,0,1,0
lip_balm_05s,1,1,0,0,0,1,0
lip_balm_06s,0,0,0,0,1,,
lip_balm_07s,1,1,0,0,0,1,0
lip_balm_08s,1,1,0,0,0,1,0
lip_balm_09s,0,0,0,0,0,,
lip_balm_10s,1,1,0,0,0,1,0
lip_balm_11s,0,0,0,0,1,,
lip_balm_12s,1,1,0,0,0,1,0
lizard_01b,0,0,0,0,0,,
lizard_02n,0,0,0,0,0,,
lizard_03n,0,0,0,0,0,,
lizard_04n,0,0,0,0,0,,
lizard_05n,0,0,0,0,0,,
lizard_06n,0,0,0,0,0,,
lizard_07n,0,1,0,0,0,0,0
lizard_08n,0,0,0,0,0,,
lizard_09n,0,0,0,0,0,,
lizard_10n,0,0,0,0,0,,
lizard_11n,0,0,0,0,0,,
lizard_12n,0,0,0,0,0,,
llama_01b,1,1,0,0,0,0,0
llama_02s,1,1,0,0,0,1,0
llama_03s,1,1,0,0,0,0,0
llama_04n,1,1,0,0,0,0,0
llama_05s,1,1,0,0,0,0,0
llama_06s,1,1,0,0,0,0,0
llama_07s,1,1,0,0,0,0,0
llama_08n,0,1,0,0,0,0,0
llama_09s,1,1,0,0,0,0,0
llama_10s,1,1,0,0,0,0,0
llama_11s,1,1,0,0,1,0,0
llama_12s,1,1,0,0,0,0,0
lobster_01b,0,0,0,0,0,,
lobster_02n,0,0,0,0,0,,
lobster_03s,0,0,0,0,0,,
lobster_04s,0,0,0,0,0,,
lobster_05s,0,0,0,0,0,,
lobster_06s,0,0,0,0,1,,
lobster_07s,0,0,0,0,0,,
lobster_08s,0,0,0,0,0,,
lobster_09s,0,0,0,0,1,,
lobster_10s,0,1,0,0,0,1,0
lobster_11s,0,0,0,0,0,,
lobster_12s,0,0,0,0,0,,
lock_01b,0,0,0,0,0,,
lock_02s,0,1,0,0,0,1,0
lock_03s,0,0,0,0,0,,
lock_04s,0,0,0,0,0,,
lock_05s,0,0,0,0,0,,
lock_06s,0,0,0,0,0,,
lock_07s,0,0,1,0,0,,
lock_08s,0,0,0,0,0,,
lock_09s,0,1,0,0,0,1,0
lock_10s,0,0,0,0,0,,
lock_11s,0,0,0,0,0,,
lock_12s,0,0,0,0,0,,
locker_01b,0,0,0,0,0,,
locker_02s,0,0,0,0,0,,
locker_03s,0,0,0,0,0,,
locker_04s,0,0,0,0,0,,
locker_05s,0,0,0,0,0,,
locker_06s,0,0,0,0,0,,
locker_07s,0,0,0,0,0,,
locker_08s,0,0,0,0,0,,
locker_09s,0,0,0,0,0,,
locker_10s,0,0,1,0,0,,
locker_11n,0,0,0,0,0,,
locker_12s,0,0,0,0,0,,
lollipop_01b,0,0,0,0,0,,
lollipop_02s,0,0,0,0,1,,
lollipop_03s,0,0,0,0,1,,
lollipop_04s,0,0,0,0,1,,
lollipop_05s,0,0,0,0,1,,
lollipop_06n,0,1,0,0,1,1,0
lollipop_07s,0,0,0,0,1,,
lollipop_08s,0,0,0,0,1,,
lollipop_09s,0,0,1,0,0,,
lollipop_10s,0,0,0,0,0,,
lollipop_11s,0,0,0,0,0,,
lollipop_12s,0,0,0,0,1,,
macadamia_01b,0,0,0,0,1,,
macadamia_02s,0,0,0,0,1,,
macadamia_03s,0,0,0,0,1,,
macadamia_04s,0,0,0,0,1,,
macadamia_05s,0,0,0,0,1,,
macadamia_06n,0,0,0,0,1,,
macadamia_07s,0,0,0,0,1,,
macadamia_08s,0,0,0,0,1,,
macadamia_09n,0,0,0,0,1,,
macadamia_10s,0,0,0,0,1,,
macadamia_11s,0,0,0,0,1,,
macadamia_12n,0,0,0,0,1,,
magnifying_glass_01b,0,0,0,0,0,,
magnifying_glass_02s,0,0,1,0,1,,
magnifying_glass_03s,0,0,1,0,0,,
magnifying_glass_04s,0,0,1,0,0,,
magnifying_glass_05s,0,0,0,0,0,,
magnifying_glass_06s,0,0,0,0,0,,
magnifying_glass_07s,0,0,0,0,0,,
magnifying_glass_08s,0,0,1,0,0,,
magnifying_glass_09s,0,0,0,0,0,,
magnifying_glass_10s,0,0,1,0,0,,
magnifying_glass_11s,0,0,1,0,0,,
magnifying_glass_12s,0,1,0,0,0,1,0
mailbox_01b,0,0,1,0,0,,
mailbox_02s,0,0,1,0,0,,
mailbox_03s,0,0,0,0,0,,
mailbox_04s,0,0,1,0,0,,
mailbox_05s,0,0,0,0,0,,
mailbox_06s,0,0,1,0,1,,
mailbox_07s,0,0,1,0,0,,
mailbox_08s,0,0,1,1,0,,
mailbox_09s,0,0,0,0,1,,
mailbox_10s,0,0,0,0,1,,
mailbox_11s,0,0,0,0,0,,
mailbox_12s,0,0,0,0,0,,
man_01b,1,1,0,0,0,1,0
man_02s,1,0,0,0,0,1,0
man_03s,1,1,0,0,0,1,0
man_04s,1,1,0,0,0,1,0
man_05s,1,1,0,0,0,1,0
man_06s,1,1,0,0,0,1,0
man_07s,1,0,0,0,0,1,0
man_08s,1,0,0,0,0,1,0
man_09s,1,0,0,0,0,1,0
man_10s,1,0,0,0,0,1,0
man_11s,1,1,0,0,0,1,0
man_12s,1,1,0,0,0,1,0
manatee_01b,1,1,0,0,0,0,0
manatee_02s,1,1,0,0,0,0,0
manatee_03s,1,1,0,0,0,0,0
manatee_04s,1,1,0,0,0,0,0
manatee_05s,1,1,0,0,0,0,0
manatee_06s,1,1,0,0,0,0,0
manatee_07s,0,1,0,0,0,0,0
manatee_08n,1,1,0,0,0,0,0
manatee_09s,1,1,0,0,0,0,0
manatee_10n,1,1,0,0,1,0,0
manatee_11s,1,1,0,0,0,0,0
manatee_12s,1,1,0,0,0,0,0
mandolin_01s,0,0,0,0,0,,
mandolin_02s,0,0,0,0,1,,
mandolin_03n,0,0,0,0,0,,
mandolin_04s,0,0,0,0,1,,
mandolin_05s,0,0,0,0,0,,
mandolin_06s,0,0,0,0,0,,
mandolin_07s,0,0,0,0,0,,
mandolin_08s,0,0,0,0,1,,
mandolin_09s,0,0,0,0,0,,
mandolin_10s,0,0,0,0,0,,
mandolin_11s,0,0,0,0,1,,
mandolin_12s,0,0,0,0,0,,
mango_01b,0,0,0,0,0,,
mango_02s,0,0,0,0,1,,
mango_03s,0,0,0,0,1,,
mango_04s,0,0,0,0,1,,
mango_05s,0,0,0,0,1,,
mango_06s,0,0,0,0,0,,
mango_07s,0,0,0,0,1,,
mango_08s,0,0,0,0,1,,
mango_09s,0,0,0,0,0,,
mango_10s,0,0,0,0,0,,
mango_11s,0,0,0,0,1,,
mango_12s,0,0,0,0,1,,
manhole_01b,0,0,1,0,0,,
manhole_02n,0,0,0,0,0,,
manhole_03s,0,0,1,0,0,,
manhole_04n,0,0,1,0,0,,
manhole_05n,0,0,0,0,0,,
manhole_06s,0,0,0,0,0,,
manhole_07n,0,0,0,1,0,,
manhole_08n,0,0,0,1,0,,
manhole_09n,0,0,0,0,0,,
manhole_10s,0,0,1,0,0,,
manhole_11s,0,0,0,0,0,,
manhole_12n,0,0,0,1,0,,
map_01s,0,0,1,0,0,,
map_02s,0,1,0,0,0,1,0
map_03s,0,0,0,0,0,,
map_04s,0,0,0,0,0,,
map_05s,0,0,0,0,0,,
map_06s,0,0,1,0,0,,
map_07s,0,0,0,0,0,,
map_08s,0,0,0,0,0,,
map_09s,0,1,0,0,0,1,0
map_10s,0,0,1,0,0,,
map_11s,0,0,0,0,0,,
map_12s,0,1,0,0,0,1,0
marijuana_01b,0,0,0,0,0,,
marijuana_02s,0,0,0,0,0,,
marijuana_03s,0,0,0,0,0,,
marijuana_04s,0,0,0,0,0,,
marijuana_05s,0,0,0,0,0,,
marijuana_06n,0,0,0,0,0,,
marijuana_07s,0,0,0,0,0,,
marijuana_08s,0,0,0,0,0,,
marijuana_09s,0,0,0,0,0,,
marijuana_10s,0,0,0,0,0,,
marijuana_11s,0,1,0,0,0,1,0
marijuana_12s,0,0,0,0,0,,
marshmallow_01b,0,0,0,0,1,,
marshmallow_02s,0,0,0,0,1,,
marshmallow_03s,0,0,0,0,1,,
marshmallow_04s,0,0,0,0,1,,
marshmallow_05s,0,0,0,0,1,,
marshmallow_06s,0,0,0,0,1,,
marshmallow_07s,0,0,0,0,1,,
marshmallow_08s,0,0,0,0,1,,
marshmallow_09s,0,0,0,0,1,,
marshmallow_10s,0,0,0,0,1,,
marshmallow_11s,0,0,0,0,0,,
marshmallow_12s,0,0,0,0,1,,
mascara_01b,1,1,0,0,0,1,0
mascara_02s,0,0,0,0,0,,
mascara_03s,0,0,0,0,0,,
mascara_04s,0,0,1,0,0,,
mascara_05s,1,0,0,0,0,1,0
mascara_06s,0,1,1,0,0,1,0
mascara_07s,1,0,0,0,0,1,0
mascara_08s,1,0,0,0,0,1,0
mascara_09s,0,0,1,0,0,,
mascara_10s,0,0,1,0,0,,
mascara_11s,0,0,1,0,0,,
mascara_12s,1,1,0,0,0,1,0
mask_01b,1,0,0,0,0,0,0
mask_02s,0,0,0,0,0,,
mask_03s,1,0,0,0,0,0,0
mask_04s,0,0,0,0,0,,
mask_05s,1,0,0,0,0,0,0
mask_06s,0,0,0,0,0,,
mask_07s,1,0,0,0,0,0,0
mask_08s,0,0,0,0,0,,
mask_09s,0,0,0,0,0,,
mask_10s,1,0,0,0,0,0,0
mask_11s,1,0,0,0,0,1,0
mask_12s,0,0,0,0,0,,
mast_01b,0,0,0,0,0,,
mast_02s,0,0,0,0,0,,
mast_03s,0,0,0,0,0,,
mast_04s,0,0,0,0,0,,
mast_05s,0,0,0,0,0,,
mast_06s,0,0,0,0,0,,
mast_07s,0,0,0,0,0,,
mast_08s,0,0,0,0,0,,
mast_09s,0,0,0,0,0,,
mast_10s,0,0,0,0,0,,
mast_11s,0,0,0,0,0,,
mast_12s,0,0,0,0,0,,
match_01b,0,0,0,0,0,,
match_02s,0,0,0,0,0,,
match_03s,0,0,0,0,0,,
match_04s,0,0,0,0,1,,
match_05s,0,0,0,0,0,,
match_06s,0,0,0,0,1,,
match_07s,0,0,0,0,1,,
match_08s,0,1,0,0,0,1,0
match_09s,0,1,0,0,1,1,0
match_10s,0,1,0,0,0,1,0
match_11s,0,0,0,0,1,,
match_12s,0,0,0,0,0,,
meat_01b,0,0,0,0,0,,
meat_02s,0,0,0,0,0,,
meat_03s,0,0,0,0,1,,
meat_04s,0,0,0,0,0,,
meat_05s,0,0,0,0,1,,
meat_06s,0,0,0,0,0,,
meat_07s,0,0,0,0,0,,
meat_08s,0,0,0,0,0,,
meat_09s,0,0,0,0,1,,
meat_10s,0,0,0,0,1,,
meat_11s,0,0,0,0,0,,
meat_12s,0,0,0,0,1,,
meat_grinder_01b,0,1,0,0,0,1,0
meat_grinder_02s,0,1,0,0,0,1,0
meat_grinder_03s,0,0,0,1,0,,
meat_grinder_04s,0,1,0,0,0,1,0
meat_grinder_05s,0,0,1,0,0,,
meat_grinder_06s,0,0,0,0,0,,
meat_grinder_07s,0,1,0,0,0,0,0
meat_grinder_08s,0,0,1,1,0,,
meat_grinder_09s,0,1,0,0,0,1,0
meat_grinder_10s,0,0,0,0,0,,
meat_grinder_11s,0,0,0,0,0,,
meat_grinder_12s,0,0,0,0,0,,
meatball_01b,0,0,0,0,1,,
meatball_02s,0,0,0,0,1,,
meatball_03s,0,0,0,0,1,,
meatball_04s,0,0,0,0,1,,
meatball_05s,0,0,0,0,1,,
meatball_06s,0,0,0,0,0,,
meatball_07s,0,0,0,0,1,,
meatball_08s,0,0,0,0,1,,
meatball_09s,0,0,0,0,1,,
meatball_10s,0,0,0,0,1,,
meatball_11s,0,0,0,0,1,,
meatball_12s,0,0,0,0,1,,
melon_01b,0,0,0,0,1,,
melon_02s,0,0,0,0,1,,
melon_03s,0,0,1,0,1,,
melon_04s,0,0,0,0,0,,
melon_05s,0,0,0,0,1,,
melon_06s,0,0,0,0,0,,
melon_07s,0,0,0,0,0,,
melon_08s,0,0,0,0,0,,
melon_09s,0,0,0,0,0,,
melon_10s,0,0,0,0,0,,
melon_11s,0,0,0,0,0,,
melon_12s,0,0,0,0,0,,
microphone_01b,0,0,0,0,0,,
microphone_02n,0,0,0,0,0,,
microphone_03s,0,0,0,0,0,,
microphone_04s,0,0,0,0,0,,
microphone_05s,0,0,0,0,0,,
microphone_06s,0,0,0,0,1,,
microphone_07s,0,0,1,0,0,,
microphone_08s,0,0,0,0,0,,
microphone_09s,0,0,0,0,0,,
microphone_10s,0,0,0,0,0,,
microphone_11s,0,0,0,0,0,,
microphone_12s,0,0,0,0,0,,
microscope_01b,0,0,0,0,0,,
microscope_02s,1,1,0,0,0,1,0
microscope_03s,0,0,1,0,0,,
microscope_04s,0,0,0,0,0,,
microscope_05s,0,0,1,0,0,,
microscope_06s,1,1,1,0,0,1,0
microscope_07s,0,0,0,0,0,,
microscope_08s,1,1,0,0,0,1,0
microscope_09s,0,0,1,0,0,,
microscope_10s,1,1,0,0,0,1,0
microscope_11s,0,1,1,0,0,1,0
microscope_12s,1,1,0,0,0,1,0
milk_01b,0,0,0,0,0,,
milk_02s,0,0,0,0,0,,
milk_03s,0,0,1,0,0,,
milk_04s,0,0,0,0,0,,
milk_05s,0,0,0,0,0,,
milk_06s,0,0,0,0,0,,
milk_07s,0,1,0,0,0,1,0
milk_08s,0,0,0,0,0,,
milk_09s,0,0,0,0,0,,
milk_10s,0,0,0,0,0,,
milk_11s,0,1,0,0,0,1,0
milk_12s,0,0,0,0,0,,
milkshake_01b,0,0,0,0,0,,
milkshake_02s,0,0,0,0,1,,
milkshake_03s,0,0,0,0,1,,
milkshake_04s,0,0,0,0,0,,
milkshake_05s,0,0,0,0,0,,
milkshake_06s,0,0,0,0,1,,
milkshake_07s,0,0,0,0,1,,
milkshake_08s,0,0,1,0,1,,
milkshake_09s,0,0,0,0,1,,
milkshake_10s,0,0,0,0,0,,
milkshake_11s,0,0,0,0,0,,
milkshake_12s,0,0,1,0,1,,
mirror_01b,0,0,0,0,0,,
mirror_02s,0,0,0,0,0,,
mirror_03s,0,0,0,0,0,,
mirror_04s,0,0,0,0,0,,
mirror_05s,0,0,0,0,0,,
mirror_06s,0,0,0,0,0,,
mirror_07s,0,0,0,0,0,,
mirror_08s,0,0,0,0,0,,
mirror_09s,0,0,0,0,0,,
mirror_10s,0,0,0,0,0,,
mirror_11s,0,0,0,0,0,,
mirror_12s,0,0,0,0,0,,
missile_01b,0,0,0,0,0,,
missile_02s,0,0,0,0,0,,
missile_03s,0,0,0,0,0,,
missile_04s,0,0,0,0,0,,
missile_05s,0,0,0,0,0,,
missile_06s,0,0,0,0,0,,
missile_07s,0,0,0,0,0,,
missile_08s,0,0,0,0,0,,
missile_09s,0,0,1,1,0,,
missile_10s,0,0,0,0,0,,
missile_11s,0,0,0,0,0,,
missile_12n,0,0,0,1,0,,
mistletoe_01b,0,0,0,0,0,,
mistletoe_02s,0,0,0,0,1,,
mistletoe_03s,0,0,0,0,0,,
mistletoe_04s,0,0,0,0,0,,
mistletoe_05n,0,0,0,0,1,,
mistletoe_06s,0,0,0,0,1,,
mistletoe_07s,0,0,0,0,1,,
mistletoe_08s,0,1,0,0,1,1,0
mistletoe_09s,0,0,0,0,1,,
mistletoe_10s,0,0,0,0,1,,
mistletoe_11s,0,0,0,0,1,,
mistletoe_12s,0,0,0,0,1,,
mitten_01b,0,0,0,0,0,,
mitten_02s,0,0,0,0,0,,
mitten_03s,0,1,0,0,0,1,0
mitten_04s,0,0,0,0,0,,
mitten_05s,0,1,0,0,0,1,0
mitten_06s,0,0,0,0,0,,
mitten_07s,0,0,0,0,0,,
mitten_08s,0,0,0,0,0,,
mitten_09s,0,0,0,0,0,,
mitten_10s,0,0,0,0,0,,
mitten_11s,0,0,0,0,0,,
mitten_12s,0,0,0,0,0,,
monkey_01b,1,1,0,0,0,0,1
monkey_02s,1,1,0,0,1,0,1
monkey_03s,1,1,0,0,1,0,1
monkey_04s,1,1,0,0,0,0,1
monkey_05s,1,0,0,0,0,0,1
monkey_06s,1,1,0,0,0,0,1
monkey_07s,1,1,0,0,0,0,1
monkey_08s,1,0,0,0,0,0,1
monkey_09s,1,1,0,0,0,0,1
monkey_10s,1,1,0,0,0,0,1
monkey_11n,1,1,0,0,0,0,1
monkey_12s,1,1,0,0,0,0,1
moose_01b,1,1,0,0,0,0,0
moose_02s,1,1,0,0,0,0,0
moose_03s,1,1,0,0,0,0,0
moose_04s,1,1,0,0,0,0,0
moose_05s,1,1,0,0,0,0,0
moose_06s,1,1,0,0,0,0,0
moose_07s,1,1,0,0,0,0,0
moose_08s,1,1,0,0,0,0,0
moose_09s,1,1,0,0,0,0,0
moose_10s,1,1,0,0,0,0,0
moose_11s,1,1,0,0,0,0,0
moose_12s,1,1,0,0,0,0,0
mop_01b,0,0,0,0,1,,
mop_02s,0,0,0,0,0,,
mop_03s,0,0,0,0,0,,
mop_04s,0,1,0,0,0,1,0
mop_05s,0,0,0,0,0,,
mop_06s,0,0,0,0,0,,
mop_07s,0,0,0,0,0,,
mop_08s,0,0,0,0,0,,
mop_09s,0,1,0,0,0,1,0
mop_10s,0,0,0,0,0,,
mop_11s,0,0,0,0,0,,
mop_12s,0,0,0,0,0,,
mosquito_01b,0,0,0,0,0,,
mosquito_02s,0,0,0,0,0,,
mosquito_03s,0,0,0,0,0,,
mosquito_04s,0,0,0,0,0,,
mosquito_05s,0,0,0,0,0,,
mosquito_06s,0,0,0,0,0,,
mosquito_07s,0,0,0,0,0,,
mosquito_08s,0,0,0,0,0,,
mosquito_09s,0,0,0,0,0,,
mosquito_10s,0,0,0,0,0,,
mosquito_11s,0,0,0,0,0,,
mosquito_12s,0,0,0,0,0,,
mosquito_net_01b,1,1,0,0,0,1,0
mosquito_net_02s,0,0,0,0,0,,
mosquito_net_03s,0,0,0,0,0,,
mosquito_net_04s,0,0,0,0,0,,
mosquito_net_05s,1,1,0,0,0,1,0
mosquito_net_06s,0,0,0,0,0,,
mosquito_net_07s,0,0,0,0,0,,
mosquito_net_08s,0,0,0,0,0,,
mosquito_net_09s,0,0,0,0,0,,
mosquito_net_10s,0,0,0,0,0,,
mosquito_net_11s,0,0,0,0,0,,
mosquito_net_12s,0,0,0,0,0,,
moth_01b,0,0,0,0,0,,
moth_02n,0,0,0,0,0,,
moth_03n,0,0,0,0,0,,
moth_04n,0,0,0,0,0,,
moth_05n,0,0,0,0,0,,
moth_06n,0,0,0,0,0,,
moth_07n,0,0,0,0,0,,
moth_08n,0,0,0,0,0,,
moth_09n,0,0,0,0,0,,
moth_10n,0,0,0,0,0,,
moth_11n,0,0,0,0,0,,
moth_12n,0,0,0,0,0,,
motorcycle_01b,0,0,0,0,0,,
motorcycle_02s,0,0,0,0,0,,
motorcycle_03s,0,0,0,0,0,,
motorcycle_04s,0,0,0,0,0,,
motorcycle_05s,0,1,0,0,0,1,0
motorcycle_06s,0,0,1,0,0,,
motorcycle_07s,0,0,1,0,0,,
motorcycle_08s,0,0,1,0,0,,
motorcycle_09s,0,0,0,0,0,,
motorcycle_10s,0,0,0,0,0,,
motorcycle_11s,0,0,0,0,0,,
motorcycle_12s,0,0,1,0,0,,
mouse1_01b,1,1,0,0,0,0,0
mouse1_02s,1,1,0,0,0,0,0
mouse1_03s,1,1,0,0,0,0,0
mouse1_04s,1,1,0,0,0,0,0
mouse1_05s,1,1,0,0,0,0,0
mouse1_06s,1,1,0,0,0,0,0
mouse1_07s,1,0,0,0,0,0,0
mouse1_08s,1,1,0,0,0,0,0
mouse1_09s,1,1,0,0,0,0,0
mouse1_10s,1,1,0,0,0,0,0
mouse1_11s,1,1,0,0,0,0,0
mouse1_12s,1,1,0,0,0,0,0
mousetrap_01b,0,0,1,0,0,,
mousetrap_02s,0,0,0,1,0,,
mousetrap_03s,0,1,1,0,0,1,0
mousetrap_04n,0,0,1,0,0,,
mousetrap_05s,0,0,1,0,0,,
mousetrap_06n,0,0,1,0,0,,
mousetrap_07s,0,0,1,0,0,,
mousetrap_08s,0,1,1,0,0,1,0
mousetrap_09s,0,0,0,0,0,,
mousetrap_10n,0,0,1,0,0,,
mousetrap_11s,0,0,0,0,0,,
mousetrap_12s,0,0,1,0,0,,
mousse_01b,0,0,0,0,0,,
mousse_02s,0,0,0,0,0,,
mousse_03s,0,0,0,0,0,,
mousse_04s,0,0,0,0,0,,
mousse_05s,0,0,0,0,0,,
mousse_06s,0,0,0,0,0,,
mousse_07s,0,0,0,0,0,,
mousse_08s,0,0,0,0,0,,
mousse_09s,0,0,0,0,0,,
mousse_10s,0,0,0,0,0,,
mousse_11s,0,0,0,0,1,,
mousse_12s,0,0,0,0,0,,
muffin_01b,0,0,0,0,0,,
muffin_02n,0,0,0,0,1,,
muffin_03n,0,0,0,0,1,,
muffin_04n,0,0,0,0,1,,
muffin_05n,0,0,0,0,1,,
muffin_06n,0,0,0,0,1,,
muffin_07n,0,0,0,0,0,,
muffin_08n,0,0,0,0,0,,
muffin_09n,0,0,0,0,1,,
muffin_10n,0,0,0,0,1,,
muffin_11n,0,0,0,0,1,,
muffin_12n,0,0,0,0,1,,
mushroom_01b,0,0,0,0,0,,
mushroom_02n,0,0,0,0,1,,
mushroom_03n,0,0,0,0,1,,
mushroom_04n,0,0,0,0,0,,
mushroom_05n,0,0,0,0,1,,
mushroom_06n,0,0,0,0,0,,
mushroom_07n,0,0,0,0,1,,
mushroom_08n,0,0,0,0,1,,
mushroom_09n,0,0,0,0,0,,
mushroom_10n,0,0,0,0,1,,
mushroom_11n,0,0,0,0,1,,
mushroom_12n,0,0,0,0,0,,
nacho_01b,0,0,0,0,0,,
nacho_02s,0,0,0,0,0,,
nacho_03s,0,0,0,0,0,,
nacho_04s,0,0,0,0,0,,
nacho_05s,0,0,0,0,0,,
nacho_06n,0,0,0,0,0,,
nacho_07s,0,0,0,0,0,,
nacho_08s,0,0,0,0,0,,
nacho_09s,0,0,0,0,0,,
nacho_10s,0,0,0,0,0,,
nacho_11s,0,0,0,0,0,,
nacho_12s,0,0,0,0,0,,
nail_polish_01b,0,0,1,0,1,,
nail_polish_02s,0,0,0,0,1,,
nail_polish_03s,0,0,0,0,1,,
nail_polish_04s,0,0,0,0,0,,
nail_polish_05s,0,1,1,0,0,1,0
nail_polish_06s,0,0,0,0,1,,
nail_polish_07s,0,0,1,0,1,,
nail_polish_08s,0,0,1,0,1,,
nail_polish_09s,0,0,0,0,1,,
nail_polish_10s,0,0,1,0,1,,
nail_polish_11s,0,0,1,0,0,,
nail_polish_12s,0,0,1,0,1,,
napkin_ring_01b,0,0,0,0,1,,
napkin_ring_02s,0,0,0,0,1,,
napkin_ring_03s,0,0,1,0,0,,
napkin_ring_04s,0,0,0,0,0,,
napkin_ring_05s,0,0,0,0,0,,
napkin_ring_06s,0,0,0,0,0,,
napkin_ring_07s,0,0,0,0,1,,
napkin_ring_08s,0,0,0,1,1,,
napkin_ring_09s,0,0,0,0,1,,
napkin_ring_10s,0,0,0,0,0,,
napkin_ring_11s,0,0,0,0,0,,
napkin_ring_12s,0,0,0,0,1,,
necklace_01b,0,1,0,0,0,1,0
necklace_02s,0,1,0,1,0,1,0
necklace_03s,0,1,0,0,0,1,0
necklace_04n,0,0,0,0,0,,
necklace_05s,0,1,0,0,0,0,0
necklace_06s,0,1,0,0,0,1,0
necklace_07s,0,1,0,0,0,1,0
necklace_08s,0,1,0,0,0,0,0
necklace_09s,0,0,0,0,0,,
necklace_10n,0,0,0,0,0,,
necklace_11s,0,0,0,0,0,,
necklace_12s,0,0,0,0,0,,
needle_01s,0,0,0,0,1,,
needle_02s,0,0,0,0,0,,
needle_03s,0,0,0,0,1,,
needle_04s,0,0,0,0,0,,
needle_05n,0,0,0,0,1,,
